TIPO|PERIODO|TIPO_USUARIO|TIPO_CONTENIDO|CHANNEL_NAME|USUARIOS|HORAS|GRUPO|PROCESSDATE,,,,,,,,,gsgsfsafasf
T1|202107|LITE|LIVE|FX MOVIES DTH|3344|1346,716666|[>0]|,,,,,,,,
T2|202107|LITE|LIVE|STAR CINEMA HD|2878|1572,666666|[>0]|,,,,,,,,
T2|202107|LITE|LIVE|HBOPOP|12|56,350000|[>0]|,,,,,,,,
T1|202107|FULL|LIVE|TRUTVHD|30117|10027,716666|[>0]|,,,,,,,,
T1|202107|LITE|LIVE|M DEPORTES HD|12324|21594,900000|[>0]|,,,,,,,,
T1|202107|FULL|LIVE|CANAL J|25710|3518,516666|[>0]|,,,,,,,,
T1|202107|FULL|LIVE|DISNEY JUNIOR|27869|22010,383333|[>0]|,,,,,,,,
T1|202107|LITE|LIVE|INVEST.DISCOVERYHD|2976|3624,366666|[>0]|,,,,,,,,
T2|202107|FULL|LIVE|STAR SERIES HD|9036|3002,983333|[>0]|,,,,,,,,
T1|202107|LITE|LIVE|ATV HD|202342|1296812,483333|[>0]|,,,,,,,,
T1|202107|LITE|LIVE|HISTORY CHANNEL HD|535|981,950000|[>0]|,,,,,,,,
T1|202107|FULL|LIVE|TNT HD|111391|178418,833333|[>0]|,,,,,,,,
T1|202107|LITE|LIVE|HTV|10|1,183333|[>0]|,,,,,,,,
T1|202107|LITE|LIVE|AXN HD|501|1799,366666|[>0]|,,,,,,,,
T1|202107|LITE|LIVE|LIFETIME|241|219,800000|[>0]|,,,,,,,,
T1|202107|LITE|LIVE|STAR LIFE|3409|2280,683333|[>0]|,,,,,,,,
T1|202107|LITE|LIVE|DISCOVERY HD|2940|2270,216666|[>0]|,,,,,,,,
T1|202107|LITE|LIVE|LATINA HD|247156|1598093,983333|[>0]|,,,,,,,,
T1|202107|LITE|LIVE|PARAMOUNT HD|3753|4132,250000|[>0]|,,,,,,,,
T1|202107|LITE|LIVE|TCM|3446|2124,266666|[>0]|,,,,,,,,
T1|202107|FULL|LIVE|CANAL N HD|210331|861540,016666|[>0]|,,,,,,,,
T1|202107|FULL|LIVE|FX HD|90655|124987,633333|[>0]|,,,,,,,,
T1|202107|LITE|LIVE|DISCOVERY TURBO|1744|2074,733333|[>0]|,,,,,,,,
T1|202107|LITE|LIVE|AMERICA TELEVISION HD|376924|3538050,966666|[>0]|,,,,,,,,
T2|202107|LITE|LIVE|STAR FUN HD|4179|6223,700000|[>0]|,,,,,,,,
T1|202107|LITE|LIVE|ESPN2 PERU|3768|3978,983333|[>0]|,,,,,,,,
T1|202107|LITE|LIVE|TNT SERIES HD|5208|11576,616666|[>0]|,,,,,,,,
T1|202107|FULL|LIVE|M PLUS HD|112022|71360,666666|[>0]|,,,,,,,,
T1|202107|LITE|LIVE|COMEDY CENTRAL HD|3443|3330,483333|[>0]|,,,,,,,,
T1|202107|FULL|LIVE|MOVISTAR EVENTOS 2|34273|2472,716666|[>0]|,,,,,,,,
T1|202107|FULL|LIVE|ESPN HD|102386|155678,933333|[>0]|,,,,,,,,
T2|202107|FULL|LIVE|HBOHD|13754|12987,566666|[>0]|,,,,,,,,
T1|202107|LITE|LIVE|DISNEY JUNIOR|1469|1190,350000|[>0]|,,,,,,,,
T1|202107|FULL|LIVE|TLC|29424|24745,416666|[>0]|,,,,,,,,
T1|202107|LITE|LIVE|FOOD NETWORK|183|394,983333|[>0]|,,,,,,,,
T2|202107|LITE|LIVE|HBO XTREME HD|19|22,016666|[>0]|,,,,,,,,
T2|202107|FULL|LIVE|HBO 2 HD|12573|4024,400000|[>0]|,,,,,,,,
T1|202107|LITE|LIVE|HOME & HEALTH HD|2494|5116,150000|[>0]|,,,,,,,,
T2|202107|LITE|LIVE|HBO SIGNATURE HD|2458|761,300000|[>0]|,,,,,,,,
T2|202107|LITE|LIVE|STAR SERIES HD|3066|1196,933333|[>0]|,,,,,,,,
T1|202107|FULL|LIVE|MOVISTAR EVENTOS|43792|3994,266666|[>0]|,,,,,,,,
T1|202107|LITE|LIVE|CINEMAX HD|981|1435,833333|[>0]|,,,,,,,,
T1|202107|FULL|LIVE|STUDIO UNIVERSAL HD|46879|58173,266666|[>0]|,,,,,,,,
T1|202107|LITE|LIVE|TELEMUNDO|1063|3594,650000|[>5]|,,,,,,,,
T1|202107|FULL|LIVE|DISC.SCIENCE|7682|7258,000000|[>5]|,,,,,,,,
T2|202107|LITE|LIVE|STAR CINEMA HD|930|1370,100000|[>5]|,,,,,,,,
T1|202107|FULL|LIVE|FOXSPORTSHD|37026|52125,983333|[>5]|,,,,,,,,
T1|202107|LITE|LIVE|CANAL J|8740|5578,966666|[>5]|,,,,,,,,
T1|202107|FULL|LIVE|ANIMAL PLANET HD|14131|18239,683333|[>5]|,,,,,,,,
T1|202107|LITE|LIVE|SONY HD|1924|3417,216666|[>5]|,,,,,,,,
T1|202107|LITE|LIVE|M DEPORTES HD|6894|20167,366666|[>5]|,,,,,,,,
T1|202107|FULL|LIVE|CANAL J|2831|2137,066666|[>5]|,,,,,,,,
T1|202107|LITE|LIVE|ESPN 3 HD|858|1220,833333|[>5]|,,,,,,,,
T1|202107|FULL|LIVE|CINECANAL HD|40843|88186,600000|[>5]|,,,,,,,,
T1|202107|LITE|LIVE|MOVISTAR EVENTOS 2|95|49,450000|[>5]|,,,,,,,,
T1|202108|LITE|LIVE|NICK JR|57|136,716666|[>5]|,,,,,,,,
T1|202108|LITE|LIVE|MOVISTAR EVENTOS 2|41|28,833333|[>5]|,,,,,,,,
T1|202108|FULL|LIVE|INVEST.DISCOVERYHD|13965|70254,733333|[>5]|,,,,,,,,
T1|202108|FULL|LIVE|COMEDY CENTRAL HD|24463|62480,116666|[>5]|,,,,,,,,
T1|202108|LITE|LIVE|CINEMAX HD|578|1105,516666|[>5]|,,,,,,,,
T1|202108|LITE|LIVE|M PLUS HD|27133|38480,950000|[>5]|,,,,,,,,
T1|202108|LITE|LIVE|DISNEY JUNIOR|662|1748,416666|[>5]|,,,,,,,,
T1|202108|FULL|LIVE|UNIVERSAL CHANNEL HD|21449|80875,866666|[>5]|,,,,,,,,
T1|202108|LITE|LIVE|HOMEGARDEN|353|596,433333|[>5]|,,,,,,,,
T2|202108|FULL|LIVE|HBOPOP|132|254,166666|[>5]|,,,,,,,,
T2|202108|LITE|LIVE|HBO FAMILY HD|2328|6050,666666|[>5]|,,,,,,,,
T2|202108|LITE|LIVE|HBO PLUS ESTE HD|1812|3467,516666|[>5]|,,,,,,,,
T1|202108|LITE|LIVE|CANAL J|9199|5659,216666|[>5]|,,,,,,,,
T1|202108|LITE|LIVE|AMERICA TELEVISION HD|191942|2224021,250000|[>5]|,,,,,,,,
T1|202108|FULL|LIVE|CNN INTERNACIONAL|1962|3200,366666|[>5]|,,,,,,,,
T1|202108|FULL|LIVE|PANAMERICANA TELEVISION HD|133557|480862,000000|[>5]|,,,,,,,,
T1|202108|LITE|LIVE|WILLAX|75012|401184,800000|[>5]|,,,,,,,,
T2|202108|LITE|LIVE|STAR CINEMA HD|880|1291,166666|[>5]|,,,,,,,,
T1|202108|LITE|LIVE|FX HD|2964|6749,000000|[>5]|,,,,,,,,
T2|202108|FULL|LIVE|STAR HITS HD|11396|27427,483333|[>5]|,,,,,,,,
T1|202108|LITE|LIVE|STAR LIFE|1229|2209,916666|[>5]|,,,,,,,,
T2|202108|FULL|LIVE|HBO SIGNATURE HD|1517|1441,250000|[>5]|,,,,,,,,
T1|202108|FULL|LIVE|ZEE MUNDO|5465|7480,816666|[>5]|,,,,,,,,
T1|202108|FULL|LIVE|M PLUS HD|39890|56626,833333|[>5]|,,,,,,,,
T1|202108|FULL|LIVE|TNT HD|67212|153126,916666|[>5]|,,,,,,,,
T1|202108|FULL|LIVE|SPACE HD|51403|108449,300000|[>5]|,,,,,,,,
T1|202108|FULL|LIVE|FOXSPORTSHD|29852|41357,600000|[>5]|,,,,,,,,
T1|202108|FULL|LIVE|AXN HD|10084|41953,000000|[>5]|,,,,,,,,
T1|202108|FULL|LIVE|E! ENTERTAINMENT|2793|5708,966666|[>5]|,,,,,,,,
T1|202108|LITE|LIVE|MOVISTAR EVENTOS|93|52,900000|[>5]|,,,,,,,,
T1|202108|LITE|LIVE|FX MOVIES DTH|1259|1310,050000|[>5]|,,,,,,,,
T1|202108|FULL|LIVE|STAR LIFE|22659|40325,750000|[>5]|,,,,,,,,
T1|202108|LITE|LIVE|DISC.THEATERHD|267|293,716666|[>5]|,,,,,,,,
T1|202108|FULL|LIVE|HISTORY 2 HD|14311|20719,016666|[>5]|,,,,,,,,
T1|202108|FULL|LIVE|BOOMERANG|16856|27715,766666|[>5]|,,,,,,,,
T1|202108|FULL|LIVE|STAR CHANNEL|51059|149208,683333|[>5]|,,,,,,,,
T1|202108|FULL|LIVE|FOX SPORTS 2 HD|33391|42144,766666|[>5]|,,,,,,,,
T1|202108|LITE|LIVE|TNT SERIES HD|1703|10158,966666|[>5]|,,,,,,,,
T1|202108|LITE|LIVE|TBS VERY FUNNY HD|684|823,366666|[>5]|,,,,,,,,
T2|202108|LITE|LIVE|STAR COMEDY HD|1591|2878,883333|[>5]|,,,,,,,,
T1|202108|LITE|LIVE|STUDIO UNIVERSAL|1|,200000|[>5]|,,,,,,,,
T1|202108|LITE|LIVE|TELEMUNDO|885|2997,633333|[>5]|,,,,,,,,
T1|202108|LITE|LIVE|DISCOVERY HD|976|1864,316666|[>5]|,,,,,,,,
T2|202108|FULL|LIVE|HBO 2 HD|4719|4256,016666|[>5]|,,,,,,,,
T2|202108|LITE|LIVE|STAR CLASSICS|1261|2507,233333|[>5]|,,,,,,,,
T1|202108|LITE|LIVE|ATV HD|150876|1183893,933333|[>5]|,,,,,,,,
T1|202108|LITE|LIVE|LIFETIME|253|393,433333|[>5]|,,,,,,,,
T1|202108|LITE|LIVE|DISCOVERY WORLD HD|221|186,400000|[>5]|,,,,,,,,
T1|202108|FULL|LIVE|ANIMAL PLANET HD|12033|13781,533333|[>5]|,,,,,,,,
T1|202108|FULL|LIVE|PARAMOUNT HD|35573|58278,950000|[>5]|,,,,,,,,
T1|202108|LITE|LIVE|NAT GEO KIDS|311|260,016666|[>5]|,,,,,,,,
T1|202108|FULL|LIVE|ESPN2 PERU|67594|142225,183333|[>5]|,,,,,,,,
T1|202108|FULL|LIVE|TBS VERY FUNNY HD|13610|15502,483333|[>5]|,,,,,,,,
T1|202108|LITE|LIVE|COMEDY CENTRAL HD|1293|3304,516666|[>5]|,,,,,,,,
T1|202108|LITE|LIVE|M DEPORTES HD|4792|13700,633333|[>5]|,,,,,,,,
T1|202108|LITE|LIVE|INVEST.DISCOVERYHD|698|3619,666666|[>5]|,,,,,,,,
T1|202108|FULL|LIVE|TLC|8586|21846,616666|[>5]|,,,,,,,,
T1|202108|LITE|LIVE|DISCOVERY TURBO|554|1842,033333|[>5]|,,,,,,,,
T2|202108|FULL|LIVE|HBO XTREME HD|125|213,383333|[>5]|,,,,,,,,
T1|202108|FULL|LIVE|FOOD NETWORK|2199|4957,200000|[>5]|,,,,,,,,
T1|202108|FULL|LIVE|CARTOON NETWORK HD|19924|41730,333333|[>5]|,,,,,,,,
T2|202108|LITE|LIVE|HBOHD|2328|4525,933333|[>5]|,,,,,,,,
T1|202108|FULL|LIVE|USMP TV|1682|783,300000|[>5]|,,,,,,,,
T1|202108|LITE|LIVE|NAT GEO WILD HD|1187|2368,066666|[>5]|,,,,,,,,
T1|202108|FULL|LIVE|DISCOVERY HD|18831|38279,283333|[>5]|,,,,,,,,
T1|202108|LITE|LIVE|ZEE MUNDO|314|350,033333|[>5]|,,,,,,,,
T1|202108|LITE|LIVE|TCM|1201|1821,433333|[>5]|,,,,,,,,
T1|202108|LITE|LIVE|ESPN EXTRA HD|1076|1113,883333|[>5]|,,,,,,,,
T1|202108|FULL|LIVE|FX HD|58677|137042,333333|[>5]|,,,,,,,,
T1|202108|FULL|LIVE|WARNER CHANNEL HD|49412|141451,533333|[>5]|,,,,,,,,
T2|202108|LITE|LIVE|HBO XTREME HD|14|18,533333|[>5]|,,,,,,,,
T1|202108|FULL|LIVE|RPP HD|68673|274232,533333|[>5]|,,,,,,,,
T1|202108|FULL|LIVE|TELEMUNDO|19839|62461,733333|[>5]|,,,,,,,,
T1|202108|FULL|LIVE|SONY HD|40793|84313,150000|[>5]|,,,,,,,,
T1|202108|FULL|LIVE|CINEMAX HD|12052|21675,466666|[>5]|,,,,,,,,
T1|202108|LITE|LIVE|UNIVERSAL CHANNEL HD|1128|4242,233333|[>5]|,,,,,,,,
T1|202108|FULL|LIVE|WILLAX|99733|600234,733333|[>5]|,,,,,,,,
T1|202108|LITE|LIVE|TRUTVHD|318|474,033333|[>5]|,,,,,,,,
T1|202108|FULL|LIVE|ESPN EXTRA HD|22773|21864,500000|[>5]|,,,,,,,,
T1|202108|FULL|LIVE|TCM|22655|31670,366666|[>5]|,,,,,,,,
T1|202108|FULL|LIVE|ATV HD|205697|1800073,833333|[>5]|,,,,,,,,
T1|202108|FULL|LIVE|FX MOVIES DTH|23920|23059,516666|[>5]|,,,,,,,,
T2|202108|LITE|LIVE|HBOPOP|11|25,666666|[>5]|,,,,,,,,
T1|202108|FULL|LIVE|MTV HD|7948|10827,166666|[>5]|,,,,,,,,
T1|202108|LITE|LIVE|ANIMAL PLANET HD|638|684,916666|[>5]|,,,,,,,,
T1|202108|LITE|LIVE|FOX SPORTS 2 HD|1633|2170,383333|[>5]|,,,,,,,,
T1|202108|LITE|LIVE|PANAMERICANA TELEVISION HD|100676|354368,916666|[>5]|,,,,,,,,
T1|202108|FULL|LIVE|CANAL N HD|135412|825470,150000|[>5]|,,,,,,,,
T1|202108|LITE|LIVE|MTV HD|363|386,700000|[>5]|,,,,,,,,
T1|202108|FULL|LIVE|M DEPORTES HD|93815|277773,483333|[>5]|,,,,,,,,
T1|202108|FULL|LIVE|STUDIO UNIVERSAL|48|71,300000|[>5]|,,,,,,,,
T1|202108|FULL|LIVE|NAT GEO HD|15293|18986,966666|[>5]|,,,,,,,,
T1|202108|LITE|LIVE|TNT HD|3418|7964,733333|[>5]|,,,,,,,,
T1|202108|FULL|LIVE|HOMEGARDEN|5851|10091,350000|[>5]|,,,,,,,,
T1|202108|FULL|LIVE|TRUTVHD|5657|7360,650000|[>5]|,,,,,,,,
T1|202108|LITE|LIVE|SPACE HD|3373|7547,816666|[>5]|,,,,,,,,
T1|202108|LITE|LIVE|ESPN2 PERU|3062|6853,950000|[>5]|,,,,,,,,
T1|202108|LITE|LIVE|FOXSPORTSHD|1459|2065,816666|[>5]|,,,,,,,,
T1|202108|LITE|LIVE|E! ENTERTAINMENT|141|192,250000|[>5]|,,,,,,,,
T2|202108|LITE|LIVE|STAR HITS HD|3080|8878,366666|[>5]|,,,,,,,,
T1|202108|FULL|LIVE|NAT GEO WILD HD|22507|42942,616666|[>5]|,,,,,,,,
T1|202108|FULL|LIVE|NICK JR|456|1350,333333|[>5]|,,,,,,,,
T1|202108|FULL|LIVE|DISCOVERY TURBO|10558|29710,950000|[>5]|,,,,,,,,
T1|202108|LITE|LIVE|WARNER CHANNEL HD|2441|7582,316666|[>5]|,,,,,,,,
T1|202108|FULL|LIVE|STUDIO UNIVERSAL HD|31111|57957,266666|[>5]|,,,,,,,,
T2|202108|FULL|LIVE|STAR CLASSICS|4513|7678,666666|[>5]|,,,,,,,,
T1|202108|FULL|LIVE|GOLPERU HD|261396|2293477,450000|[>5]|,,,,,,,,
T1|202108|LITE|LIVE|ESPN 3 HD|1932|2778,700000|[>5]|,,,,,,,,
T2|202108|FULL|LIVE|HBOHD|8470|14671,000000|[>5]|,,,,,,,,
T1|202108|LITE|LIVE|BOOMERANG|810|1541,633333|[>5]|,,,,,,,,
T1|202108|FULL|LIVE|DISNEY CHANNEL HD|16069|29326,500000|[>5]|,,,,,,,,
T2|202108|LITE|LIVE|HBO SIGNATURE HD|576|654,550000|[>5]|,,,,,,,,
T1|202108|FULL|LIVE|HOME & HEALTH HD|17825|71029,400000|[>5]|,,,,,,,,
T1|202108|LITE|LIVE|DISC.SCIENCE|585|639,833333|[>5]|,,,,,,,,
T2|202108|FULL|LIVE|HBO PLUS ESTE HD|6334|10427,233333|[>5]|,,,,,,,,
T1|202108|LITE|LIVE|HISTORY CHANNEL HD|1007|2619,583333|[>5]|,,,,,,,,
T1|202108|FULL|LIVE|DISCOVERY WORLD HD|6299|5735,083333|[>5]|,,,,,,,,
T1|202108|FULL|LIVE|NAT GEO KIDS|6284|6492,066666|[>5]|,,,,,,,,
T1|202108|LITE|LIVE|AXN HD|506|2332,150000|[>5]|,,,,,,,,
T1|202108|FULL|LIVE|CINECANAL HD|39783|86875,450000|[>5]|,,,,,,,,
T2|202108|LITE|LIVE|STAR SERIES HD|834|1607,766666|[>5]|,,,,,,,,
T1|202108|FULL|LIVE|MOVISTAR EVENTOS|1860|968,333333|[>5]|,,,,,,,,
T1|202108|FULL|LIVE|LIFETIME|4369|6222,033333|[>5]|,,,,,,,,
T1|202108|LITE|LIVE|USMP TV|7020|3916,616666|[>5]|,,,,,,,,
T1|202108|LITE|LIVE|HOME & HEALTH HD|974|4343,116666|[>5]|,,,,,,,,
T1|202108|LITE|LIVE|RPP HD|24864|84823,250000|[>5]|,,,,,,,,
T1|202108|FULL|LIVE|MOVISTAR EVENTOS 2|1187|635,500000|[>5]|,,,,,,,,
T1|202108|LITE|LIVE|DISCOVERY KIDS HD|764|2423,316666|[>5]|,,,,,,,,
T1|202108|LITE|LIVE|KANAL D DRAMA|410|2441,833333|[>5]|,,,,,,,,
T1|202108|LITE|LIVE|A&E HD|377|503,883333|[>5]|,,,,,,,,
T1|202108|LITE|LIVE|STUDIO UNIVERSAL HD|1600|3008,583333|[>5]|,,,,,,,,
T1|202108|LITE|LIVE|ESPN HD|5816|23178,633333|[>5]|,,,,,,,,
T1|202108|LITE|LIVE|FOX SPORTS 3 HD|363|410,500000|[>5]|,,,,,,,,
T1|202108|LITE|LIVE|CNN INTERNACIONAL|133|263,850000|[>5]|,,,,,,,,
T2|202108|FULL|LIVE|STAR FUN HD|7852|14417,216666|[>5]|,,,,,,,,
T1|202108|FULL|LIVE|TNT SERIES HD|25966|151223,966666|[>5]|,,,,,,,,
T1|202108|FULL|LIVE|DISCOVERY KIDS HD|16151|48203,033333|[>5]|,,,,,,,,
T1|202108|FULL|LIVE|TV PERU HD|185|201,400000|[>5]|,,,,,,,,
T1|202108|LITE|LIVE|CNN ESPAÑOL|348|413,366666|[>5]|,,,,,,,,
T1|202108|LITE|LIVE|GOLPERU HD|13665|119774,966666|[>5]|,,,,,,,,
T1|202108|FULL|LIVE|CANAL J|2809|2013,283333|[>5]|,,,,,,,,
T1|202108|LITE|LIVE|PARAMOUNT HD|1847|3278,416666|[>5]|,,,,,,,,
T1|202108|FULL|LIVE|AMERICA TELEVISION HD|229816|3252448,566666|[>5]|,,,,,,,,
T2|202108|FULL|LIVE|STAR ACTION HD|14365|36993,283333|[>5]|,,,,,,,,
T1|202108|LITE|LIVE|CARTOON NETWORK HD|1005|2413,716666|[>5]|,,,,,,,,
T1|202108|FULL|LIVE|ESPN HD|135472|514979,416666|[>5]|,,,,,,,,
T2|202108|LITE|LIVE|STAR FUN HD|2218|5174,850000|[>5]|,,,,,,,,
T1|202108|FULL|LIVE|A&E HD|7938|11153,900000|[>5]|,,,,,,,,
T1|202108|FULL|LIVE|LATINA HD|221351|2126797,316666|[>5]|,,,,,,,,
T1|202108|LITE|LIVE|TV PERU HD|18|20,683333|[>5]|,,,,,,,,
T1|202108|LITE|LIVE|TLC|455|1491,516666|[>5]|,,,,,,,,
T2|202108|LITE|LIVE|HBO 2 HD|1404|1389,200000|[>5]|,,,,,,,,
T1|202108|FULL|LIVE|HISTORY CHANNEL HD|19617|45139,600000|[>5]|,,,,,,,,
T1|202108|FULL|LIVE|NICK HD|15160|29015,433333|[>5]|,,,,,,,,
T1|202108|LITE|LIVE|HISTORY 2 HD|751|1367,500000|[>5]|,,,,,,,,
T1|202108|FULL|LIVE|HTV|18|16,500000|[>5]|,,,,,,,,
T1|202108|LITE|LIVE|FOOD NETWORK|111|314,966666|[>5]|,,,,,,,,
T1|202108|LITE|LIVE|STAR CHANNEL|2650|8126,500000|[>5]|,,,,,,,,
T1|202108|FULL|LIVE|DISNEY JUNIOR|13373|35728,400000|[>5]|,,,,,,,,
T1|202108|LITE|LIVE|NICK HD|754|1683,900000|[>5]|,,,,,,,,
T2|202108|FULL|LIVE|STAR CINEMA HD|2677|3603,466666|[>5]|,,,,,,,,
T1|202108|LITE|LIVE|SONY HD|2077|4736,450000|[>5]|,,,,,,,,
T1|202108|LITE|LIVE|DISNEY CHANNEL HD|844|1528,150000|[>5]|,,,,,,,,
T1|202108|LITE|LIVE|LATINA HD|167968|1428051,783333|[>5]|,,,,,,,,
T1|202108|LITE|LIVE|GOLTV HD|1039|1011,083333|[>5]|,,,,,,,,
T1|202108|FULL|LIVE|KANAL D DRAMA|8170|36708,166666|[>5]|,,,,,,,,
T1|202108|LITE|LIVE|CINECANAL HD|2044|4725,000000|[>5]|,,,,,,,,
T1|202108|FULL|LIVE|ESPN 3 HD|45209|64406,350000|[>5]|,,,,,,,,
T2|202108|FULL|LIVE|STAR COMEDY HD|5209|8487,500000|[>5]|,,,,,,,,
T1|202108|FULL|LIVE|DISC.SCIENCE|9765|10147,416666|[>5]|,,,,,,,,
T1|202108|FULL|LIVE|FOX SPORTS 3 HD|6883|7291,366666|[>5]|,,,,,,,,
T2|202108|FULL|LIVE|HBO FAMILY HD|7498|15060,800000|[>5]|,,,,,,,,
T2|202108|LITE|LIVE|STAR ACTION HD|4885|10709,666666|[>0]|,,,,,,,,
T1|202108|LITE|LIVE|HTV|13|1,316666|[>0]|,,,,,,,,
T1|202108|LITE|LIVE|M PLUS HD|69706|45041,050000|[>0]|,,,,,,,,
T1|202108|LITE|LIVE|DISCOVERY WORLD HD|824|240,783333|[>0]|,,,,,,,,
T1|202108|LITE|LIVE|AMERICA TELEVISION HD|225975|2264243,883333|[>0]|,,,,,,,,
T1|202108|FULL|LIVE|DISCOVERY TURBO|36784|32367,816666|[>0]|,,,,,,,,
T1|202108|LITE|LIVE|ESPN EXTRA HD|3025|1338,100000|[>0]|,,,,,,,,
T1|202108|LITE|LIVE|TNT SERIES HD|5085|10685,400000|[>0]|,,,,,,,,
T1|202108|FULL|LIVE|CANAL J|27364|3480,516666|[>0]|,,,,,,,,
T1|202108|FULL|LIVE|ATV HD|236912|1845529,050000|[>0]|,,,,,,,,
T1|202107|FULL|LIVE|PARAMOUNT HD|37519|68321,850000|[>5]|,,,,,,,,
T1|202107|LITE|LIVE|CARTOON NETWORK HD|1073|2332,916666|[>5]|,,,,,,,,
T1|202107|LITE|LIVE|STAR CHANNEL|2608|7119,400000|[>5]|,,,,,,,,
T2|202107|FULL|LIVE|STAR ACTION HD|13956|35912,850000|[>5]|,,,,,,,,
T1|202107|LITE|LIVE|HISTORY 2 HD|729|1361,066666|[>5]|,,,,,,,,
T1|202107|LITE|LIVE|FOX SPORTS 2 HD|1447|2139,166666|[>5]|,,,,,,,,
T1|202107|FULL|LIVE|WARNER CHANNEL HD|47050|127079,933333|[>5]|,,,,,,,,
T1|202107|FULL|LIVE|CNN ESPAÑOL|4849|8126,850000|[>5]|,,,,,,,,
T1|202107|FULL|LIVE|AXN HD|7670|37986,333333|[>5]|,,,,,,,,
T1|202107|LITE|LIVE|CNN ESPAÑOL|309|473,300000|[>5]|,,,,,,,,
T1|202107|LITE|LIVE|NICK JR|45|82,733333|[>5]|,,,,,,,,
T1|202107|FULL|LIVE|FOX SPORTS 2 HD|32846|43934,150000|[>5]|,,,,,,,,
T1|202107|LITE|LIVE|HISTORY CHANNEL HD|384|955,433333|[>5]|,,,,,,,,
T1|202107|LITE|LIVE|NICK HD|825|2155,533333|[>5]|,,,,,,,,
T1|202107|LITE|LIVE|HTV|1|,350000|[>5]|,,,,,,,,
T1|202107|FULL|LIVE|AMERICA TELEVISION HD|363689|5238069,333333|[>5]|,,,,,,,,
T1|202107|FULL|LIVE|NICK JR|431|1174,916666|[>5]|,,,,,,,,
T1|202107|LITE|LIVE|LATINA HD|191707|1559724,666666|[>5]|,,,,,,,,
T1|202107|FULL|LIVE|TELEMUNDO|22338|66124,183333|[>5]|,,,,,,,,
T1|202107|LITE|LIVE|WILLAX|83471|402070,933333|[>5]|,,,,,,,,
T1|202107|LITE|LIVE|PARAMOUNT HD|2007|3840,683333|[>5]|,,,,,,,,
T1|202107|LITE|LIVE|TCM|1238|1846,383333|[>5]|,,,,,,,,
T1|202107|FULL|LIVE|NICK HD|15870|34453,816666|[>5]|,,,,,,,,
T1|202107|FULL|LIVE|LATINA HD|233252|2300831,683333|[>5]|,,,,,,,,
T2|202107|LITE|LIVE|STAR ACTION HD|3360|9033,366666|[>5]|,,,,,,,,
T1|202107|LITE|LIVE|GOLTV HD|814|861,500000|[>5]|,,,,,,,,
T1|202107|FULL|LIVE|RPP HD|75576|284331,816666|[>5]|,,,,,,,,
T2|202107|FULL|LIVE|STAR FUN HD|8407|14757,366666|[>5]|,,,,,,,,
T1|202107|FULL|LIVE|ESPN EXTRA HD|12329|13334,250000|[>5]|,,,,,,,,
T1|202107|LITE|LIVE|GOLPERU HD|9890|53905,133333|[>5]|,,,,,,,,
T2|202107|LITE|LIVE|HBOHD|2171|3924,366666|[>5]|,,,,,,,,
T1|202107|LITE|LIVE|ESPN HD|2755|6132,933333|[>5]|,,,,,,,,
T1|202107|FULL|LIVE|FOX SPORTS 3 HD|6296|6450,216666|[>5]|,,,,,,,,
T2|202107|LITE|LIVE|HBO 2 HD|1263|1125,433333|[>5]|,,,,,,,,
T1|202107|FULL|LIVE|KANAL D DRAMA|8416|38350,616666|[>5]|,,,,,,,,
T1|202107|LITE|LIVE|DISC.SCIENCE|424|529,116666|[>5]|,,,,,,,,
T1|202107|FULL|LIVE|NAT GEO WILD HD|21771|41909,133333|[>5]|,,,,,,,,
T2|202107|FULL|LIVE|HBO PLUS ESTE HD|7331|11606,650000|[>5]|,,,,,,,,
T2|202107|FULL|LIVE|HBO SIGNATURE HD|1493|1416,450000|[>5]|,,,,,,,,
T1|202107|LITE|LIVE|NAT GEO HD|807|1158,500000|[>5]|,,,,,,,,
T1|202107|LITE|LIVE|MOVISTAR EVENTOS|159|100,416666|[>5]|,,,,,,,,
T1|202107|LITE|LIVE|CINECANAL HD|2088|4774,516666|[>5]|,,,,,,,,
T1|202107|LITE|LIVE|ESPN2 PERU|2026|3723,183333|[>5]|,,,,,,,,
T1|202107|LITE|LIVE|STUDIO UNIVERSAL|4|3,716666|[>5]|,,,,,,,,
T1|202107|LITE|LIVE|COMEDY CENTRAL HD|1223|3033,650000|[>5]|,,,,,,,,
T1|202107|LITE|LIVE|TV PERU HD|12|11,316666|[>5]|,,,,,,,,
T1|202107|FULL|LIVE|FX MOVIES DTH|21389|19457,933333|[>5]|,,,,,,,,
T1|202107|FULL|LIVE|MOVISTAR EVENTOS 2|1714|845,316666|[>5]|,,,,,,,,
T1|202107|FULL|LIVE|DISCOVERY TURBO|11097|32702,316666|[>5]|,,,,,,,,
T1|202107|FULL|LIVE|GOLTV HD|12385|13151,483333|[>5]|,,,,,,,,
T1|202107|LITE|LIVE|RPP HD|37276|111178,183333|[>5]|,,,,,,,,
T2|202107|LITE|LIVE|HBOPOP|8|54,150000|[>5]|,,,,,,,,
T1|202107|FULL|LIVE|HTV|25|41,166666|[>5]|,,,,,,,,
T1|202107|LITE|LIVE|FOXSPORTSHD|1704|2479,116666|[>5]|,,,,,,,,
T1|202107|LITE|LIVE|INVEST.DISCOVERYHD|708|3386,733333|[>5]|,,,,,,,,
